	Method	Analyte	lprobe	lflourines	lhydrogen	hhydrogen	hcarbons	Probe	Avg	SD	smiles	formula	f_obj_selectivity	f_obj_error_selectivity	f_obj_sensitivity	f_obj_error_sensitivity	sds_sensitivity	sds_sensitivityError	smilesValid	pc0	pc1	pc2	pc3	pc4
29	PBMD-4CVS-GPU	PFOSD	4	3	11	0	2	C4Cl3/N(CH3)2	-1.6459301145299623	0.2573666756678239	CN(C)CCCC(Cl)(Cl)Cl	C6H12Cl3N	2.9213203926537235	0.28148557478566794	-1.6459301145299623	0.2573666756678239	-4.567250507183686	0.114002294135298	True	-40.48468780517578	3.042511463165283	0.735171914100647	3.022486686706543	1.0526021718978882
38	PBMD-4CVS-GPU	PFOSD	3	5	7	0	2	C3Cl5/N(CH3)2	-3.1654707192487685	0.2054907087146943	CN(C)CC(Cl)(Cl)C(Cl)(Cl)Cl	C5H8Cl5N	0.3600404877168417	0.30210211794608943	-3.1654707192487685	0.2054907087146943	-3.5255112069656103	0.2214480939169394	True	-30.61404800415039	2.6369457244873047	-1.3719489574432373	0.8290322422981262	-2.68742299079895
39	PBMD-4CVS-GPU	PFOSD	7	0	18	1	1	C7Br0/PH1(CH3)1	-0.7681210654910161	0.8871189428407515	CCCCCC(Br)(Br)C(Br)(Br)PC	C8H15Br4P	4.406910266934481	0.9162927797945016	-0.7681210654910161	0.8871189428407515	-5.175031332425497	0.2293740167426171	True	-29.59879493713379	2.2981886863708496	0.6881415247917175	1.279946208000183	0.14048902690410614
55	PBMD-4CVS-GPU	PFOSD	7	0	16	2	0	C7Br0/PH2	-4.519231832971259	0.4248333339767898	PCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br	C7H10Br7P	0.5222820164654323	0.5530133630857647	-4.519231832971259	0.4248333339767898	-5.041513849436691	0.3540344871528664	True	-22.73967933654785	2.1175966262817383	0.4868091642856598	4.998752117156982	2.4041106700897217
59	PBMD-4CVS-GPU	PFOSD	7	5	17	0	3	C7Cl5/N(CH3)3	-4.562144736380886	0.3152416955119301	C[N+](C)(C)CCCCCC(Cl)(Cl)C(Cl)(Cl)Cl	C10H19Cl5N	1.9034529941746436	0.4229863614875872	-4.562144736380886	0.3152416955119301	-6.46559773055553	0.2820286074412866	True	-20.895767211914062	0.07856933772563934	-1.5501055717468262	2.023771286010742	-5.377460956573486
90	PBMD-4CVS-GPU	PFOSD	8	13	5	2	0	C8F13/PH2	-2.4273878080240783	0.3469584060834415	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCP	C8H6F13P	1.6430669663964306	0.4555082294657686	-2.4273878080240783	0.3469584060834415	-4.070454774420509	0.2951399863777814	True	3.8180603981018066	-8.071845054626465	3.728121757507324	-4.046472549438477	-0.6272150278091431
139	PBMD-4CVS-GPU	PFOSD	11	0	24	-1	-1	C11Br0	-6.875529186618175	0.0311325877108776	CCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br	C11H7Br17	0.33479358255605796	0.6649085422113538	-6.875529186618175	0.0311325877108776	-7.210322769174233	0.6641792916736053	True	29.64337158203125	0.9477869868278503	-3.1058170795440674	4.349547863006592	2.577667474746704
140	PBMD-4CVS-GPU	PFOSD	9	0	22	1	1	C9Br0/NH1(CH3)1	-5.279396553659892	1.2209514945310354	CNCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br	C10H6Br17N	3.0135840316939495	1.2605838225492134	-5.279396553659892	1.2209514945310354	-8.292980585353842	0.3136064758183697	True	29.79710578918457	0.8580645322799683	-2.9472427368164062	4.054443359375	2.428701877593994
147	PBMD-4CVS-GPU	PFOSD	12	15	15	0	2	C12Cl15/N(CH3)2	-5.745783102162665	0.4997508957902717	CN(C)CCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl	C14H16Cl15N	2.3245549644957215	0.8422179746865236	-5.745783102162665	0.4997508957902717	-8.070338066658387	0.6779234167971266	True	32.04130554199219	1.5153956413269043	-2.1352789402008057	-1.2678802013397217	-6.181822299957275
181	PBMD-4CVS-GPU	PFOSD	13	17	15	0	2	C13F17/N(CH3)2	-7.048357894085281	0.4616669817774014	CN(C)CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	C15H16F17N	0.03250592772046268	0.4679350326333656	-7.048357894085281	0.4616669817774014	-7.080863821805743	0.0763334310910592	True	43.33811950683594	3.422683000564575	8.172657012939453	-3.967663288116455	-3.2477786540985107
191	PBMD-4CVS-GPU	PFOSD	14	19	11	-1	-1	C14Cl19	-7.603341866777462	0.7387356990842062	CCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl	C14H11Cl19	2.2734987534493163	0.9191028109173935	-7.603341866777462	0.7387356990842062	-9.876840620226778	0.5468267951873089	True	45.88397216796875	0.8707156181335449	-2.443655490875244	-2.1769843101501465	-0.34092190861701965
212	PBMD-4CVS-GPU	PFOSD	12	23	5	1	1	C12Cl23/PH1(CH3)1	-8.195398615398725	0.461587522940831	CPCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl	C13H6Cl23P	1.4671554885921037	0.5539499647283472	-8.195398615398725	0.461587522940831	-9.662554103990828	0.3062638112606271	True	53.10073471069336	0.45779556035995483	1.169525384902954	7.764581680297852	-3.9928998947143555
